tipo_ambiente;superficie_m2;tecnologia;lumenes_requeridos_lm
sala_reuniones;19,005;LED;10100,878
sala_reuniones;19,01;LED;9905,086
sala_reuniones;19,033;LED;9648,051
sala_reuniones;19,074;LED;12641,017
sala_reuniones;19,115;LED;6816,181
sala_reuniones;19,127;LED;8029,222
sala_reuniones;19,13;LED;9872,54
sala_reuniones;19,222;LED;11642,29
sala_reuniones;19,225;LED;10899,734
sala_reuniones;19,251;LED;8514,143
sala_reuniones;19,269;LED;6519,556
sala_reuniones;19,272;LED;11191,552
sala_reuniones;19,275;LED;7996,702
sala_reuniones;19,298;LED;10569,719
sala_reuniones;19,338;LED;6135,085
sala_reuniones;19,383;LED;6694,021
sala_reuniones;19,529;LED;12427,025
sala_reuniones;19,545;LED;10670,664
sala_reuniones;19,588;LED;11173,383
sala_reuniones;19,597;LED;7041,485
sala_reuniones;19,745;LED;8904,229
sala_reuniones;19,819;LED;8574,64
sala_reuniones;19,841;LED;9934,746
sala_reuniones;19,935;LED;5810,479
sala_reuniones;19,97;LED;7102,595
sala_reuniones;19,972;LED;9171,71
sala_reuniones;20,051;LED;7852,853
sala_reuniones;20,131;LED;7206,696
sala_reuniones;20,301;LED;8032,717
sala_reuniones;20,305;LED;7615,415
sala_reuniones;20,358;LED;10509,567
sala_reuniones;20,386;LED;16147,108
sala_reuniones;20,415;LED;11292,16
sala_reuniones;20,427;LED;7491,689
sala_reuniones;20,432;LED;11429,793
sala_reuniones;20,432;LED;9871,226
sala_reuniones;20,573;LED;12994,162
sala_reuniones;20,599;LED;8101,632
sala_reuniones;20,606;LED;9817,182
sala_reuniones;20,621;LED;9850,367
sala_reuniones;20,671;LED;8216,077
sala_reuniones;20,69;LED;11690,948
sala_reuniones;20,713;LED;9707,084
sala_reuniones;20,717;LED;8851,393
sala_reuniones;20,78;LED;6584,515
sala_reuniones;20,785;LED;8970,947
sala_reuniones;20,814;LED;13617,377
sala_reuniones;20,883;LED;8866,106
sala_reuniones;20,905;LED;13315,538
sala_reuniones;20,908;LED;11224,363
sala_reuniones;20,93;LED;9620,883
sala_reuniones;20,963;LED;12728,705
sala_reuniones;21,031;LED;6639,87
sala_reuniones;21,031;LED;6809,342
sala_reuniones;21,033;LED;7115,238
sala_reuniones;21,111;LED;10865,259
sala_reuniones;21,163;LED;7802,423
sala_reuniones;21,174;LED;11728,777
sala_reuniones;21,178;LED;12511,307
sala_reuniones;21,183;LED;8314,459
sala_reuniones;21,192;LED;7891,37
sala_reuniones;21,197;LED;13370,892
sala_reuniones;21,289;LED;8259,587
sala_reuniones;21,37;LED;10209,99
sala_reuniones;21,379;LED;14748,273
sala_reuniones;21,412;LED;8093,154
sala_reuniones;21,419;LED;9691,174
sala_reuniones;21,442;LED;7236,983
sala_reuniones;21,477;LED;13259,743
sala_reuniones;21,484;LED;13634,342
sala_reuniones;21,543;LED;8424,359
sala_reuniones;21,712;LED;12710,428
sala_reuniones;21,757;LED;9673,45
sala_reuniones;21,849;LED;10465,376
sala_reuniones;21,905;LED;10440,536
sala_reuniones;21,945;LED;9716,253
sala_reuniones;21,956;LED;8677,628
sala_reuniones;21,981;LED;8865,612
sala_reuniones;22,023;LED;12574,932
sala_reuniones;22,025;LED;13630,974
sala_reuniones;22,143;LED;10042,891
sala_reuniones;22,183;LED;10805,119
sala_reuniones;22,202;LED;11004,406
sala_reuniones;22,228;LED;13327,95
sala_reuniones;22,26;LED;12317,998
sala_reuniones;22,263;LED;8628,259
sala_reuniones;22,277;LED;9094,777
sala_reuniones;22,301;LED;11829,269
sala_reuniones;22,304;LED;8744,68
sala_reuniones;22,315;LED;12646,557
sala_reuniones;22,338;LED;8869,296
sala_reuniones;22,348;LED;10897,372
sala_reuniones;22,397;LED;11925,174
sala_reuniones;22,402;LED;12729,073
sala_reuniones;22,437;LED;8289,841
sala_reuniones;22,536;LED;11223,781
sala_reuniones;22,614;LED;8436,254
sala_reuniones;22,625;LED;8545,951
sala_reuniones;22,731;LED;10594,003
sala_reuniones;22,757;LED;10530,083
sala_reuniones;22,761;LED;10455,808
sala_reuniones;22,922;LED;7492,755
sala_reuniones;22,972;LED;8260,123
sala_reuniones;23,045;LED;9587,159
sala_reuniones;23,054;LED;9198,483
sala_reuniones;23,134;LED;8311,845
sala_reuniones;23,168;LED;9556,823
sala_reuniones;23,203;LED;11652,056
sala_reuniones;23,446;LED;13651,925
sala_reuniones;23,494;LED;11258,181
sala_reuniones;23,535;LED;7807,73
sala_reuniones;23,592;LED;9441,622
sala_reuniones;23,6;LED;10020,439
sala_reuniones;23,605;LED;8051,978
sala_reuniones;23,648;LED;8833,195
sala_reuniones;23,688;LED;11457,33
sala_reuniones;23,768;LED;7614,944
sala_reuniones;23,802;LED;10589,369
sala_reuniones;23,816;LED;9071,726
sala_reuniones;23,844;LED;9473,953
sala_reuniones;23,926;LED;8330,16
sala_reuniones;23,954;LED;13861,478
sala_reuniones;23,984;LED;11405,357
sala_reuniones;24,169;LED;11842,839
sala_reuniones;24,26;LED;14965,95
sala_reuniones;24,297;LED;12070,442
sala_reuniones;24,375;LED;9745,248
sala_reuniones;24,515;LED;12561,591
sala_reuniones;24,62;LED;12852,988
sala_reuniones;24,654;LED;15100,444
sala_reuniones;24,72;LED;16625,542
sala_reuniones;24,743;LED;12069,577
sala_reuniones;24,761;LED;8827,14
sala_reuniones;24,766;LED;13994,971
sala_reuniones;24,863;LED;12884,55
sala_reuniones;24,868;LED;16001,394
sala_reuniones;24,905;LED;13434,089
sala_reuniones;24,915;LED;12350,706
sala_reuniones;24,936;LED;13919,451
sala_reuniones;24,939;LED;15511,998
sala_reuniones;24,959;LED;12755,396
sala_reuniones;24,971;LED;14285,694
sala_reuniones;25,035;LED;13469,153
sala_reuniones;25,077;LED;10813,31
sala_reuniones;25,117;LED;15063,535
sala_reuniones;25,122;LED;15413,168
sala_reuniones;25,201;LED;15216,58
sala_reuniones;25,218;LED;11918,411
sala_reuniones;25,234;LED;9758,977
sala_reuniones;25,278;LED;10941,455
sala_reuniones;25,285;LED;15351,758
sala_reuniones;25,288;LED;12341,99
sala_reuniones;25,299;LED;14086,573
sala_reuniones;25,317;LED;8387,913
sala_reuniones;25,352;LED;11312,249
sala_reuniones;25,367;LED;10200,236
sala_reuniones;25,368;LED;8098,301
sala_reuniones;25,513;LED;11751,146
sala_reuniones;25,554;LED;8955,054
sala_reuniones;25,573;LED;7970,909
sala_reuniones;25,58;LED;13174,061
sala_reuniones;25,586;LED;8617,216
sala_reuniones;25,769;LED;11740,088
sala_reuniones;25,827;LED;14013,701
sala_reuniones;25,831;LED;12335,583
sala_reuniones;25,872;LED;13680,404
sala_reuniones;25,908;LED;10776,4
sala_reuniones;25,981;LED;6694,19
sala_reuniones;26,064;LED;8876,599
sala_reuniones;26,187;LED;13982,346
sala_reuniones;26,194;LED;8433,071
sala_reuniones;26,223;LED;14983,053
sala_reuniones;26,243;LED;11516,516
sala_reuniones;26,279;LED;13919,195
sala_reuniones;26,288;LED;15492,09
sala_reuniones;26,301;LED;10765,954
sala_reuniones;26,352;LED;14796,294
sala_reuniones;26,37;LED;15291,5
sala_reuniones;26,374;LED;13267,06
sala_reuniones;26,481;LED;20097,935
sala_reuniones;26,57;LED;17133,903
sala_reuniones;26,589;LED;10780,383
sala_reuniones;26,594;LED;10775,749
sala_reuniones;26,617;LED;10108,42
sala_reuniones;26,625;LED;18279,055
sala_reuniones;26,66;LED;7956,615
sala_reuniones;26,696;LED;8339,344
sala_reuniones;26,721;LED;10302,633
sala_reuniones;26,734;LED;7853,503
sala_reuniones;26,747;LED;13168,817
sala_reuniones;26,957;LED;15132,894
sala_reuniones;27,085;LED;8531,936
sala_reuniones;27,09;LED;15619,196
sala_reuniones;27,102;LED;8375,63
sala_reuniones;27,111;LED;14256,167
sala_reuniones;27,118;LED;9679,149
sala_reuniones;27,14;LED;12930,032
sala_reuniones;27,151;LED;8236,981
sala_reuniones;27,216;LED;14723,509
sala_reuniones;27,558;LED;14631,847
sala_reuniones;27,572;LED;17448,643
sala_reuniones;27,703;LED;14139,538
sala_reuniones;27,711;LED;12363,279
sala_reuniones;27,815;LED;15000,187
sala_reuniones;27,869;LED;13219,345
sala_reuniones;27,875;LED;10756,798
sala_reuniones;27,95;LED;20267,751
sala_reuniones;28,119;LED;10767,061
sala_reuniones;28,148;LED;11330,989
sala_reuniones;28,191;LED;15283,618
sala_reuniones;28,256;LED;12620,189
sala_reuniones;28,267;LED;11725,319
sala_reuniones;28,271;LED;17240,854
sala_reuniones;28,449;LED;16912,616
sala_reuniones;28,45;LED;9761,517
sala_reuniones;28,459;LED;9948,382
sala_reuniones;28,485;LED;14348,474
sala_reuniones;28,508;LED;10477,296
sala_reuniones;28,537;LED;16794,502
sala_reuniones;28,567;LED;9541,192
sala_reuniones;28,729;LED;14233,109
sala_reuniones;28,754;LED;13597,426
sala_reuniones;28,767;LED;13706,729
sala_reuniones;28,826;LED;17975,22
sala_reuniones;28,842;LED;10351,292
sala_reuniones;28,867;LED;17060,573
sala_reuniones;28,881;LED;13739,982
sala_reuniones;28,955;LED;12777,161
sala_reuniones;29,022;LED;8912,93
sala_reuniones;29,043;LED;14936,457
sala_reuniones;29,099;LED;12734,486
sala_reuniones;29,108;LED;17563,437
sala_reuniones;29,122;LED;16466,673
sala_reuniones;29,136;LED;9118,163
sala_reuniones;29,253;LED;11753,64
sala_reuniones;29,287;LED;12077,731
sala_reuniones;29,296;LED;19164,604
sala_reuniones;29,352;LED;16872,096
sala_reuniones;29,398;LED;10532,498
sala_reuniones;29,428;LED;14264,382
sala_reuniones;29,472;LED;14472,614
sala_reuniones;29,533;LED;15286,27
sala_reuniones;29,561;LED;12391,24
sala_reuniones;29,607;LED;17854,983
sala_reuniones;29,617;LED;23503,87
sala_reuniones;29,663;LED;11554,608
sala_reuniones;29,698;LED;12604,19
sala_reuniones;29,807;LED;20144,514
sala_reuniones;29,925;LED;13198,019
sala_reuniones;29,96;LED;9302,914
sala_reuniones;30,016;LED;10128,925
sala_reuniones;30,133;LED;17298,545
sala_reuniones;30,212;LED;17624,189
sala_reuniones;30,234;LED;11848,297
sala_reuniones;30,242;LED;11519,518
sala_reuniones;30,247;LED;9792,912
sala_reuniones;30,3;LED;10872,215
sala_reuniones;30,303;LED;20003,7
sala_reuniones;30,405;LED;10423,72
sala_reuniones;30,407;LED;16805,283
sala_reuniones;30,407;LED;12694,073
sala_reuniones;30,412;LED;13563,993
sala_reuniones;30,474;LED;12563,587
sala_reuniones;30,484;LED;9203,595
sala_reuniones;30,52;LED;11505,448
sala_reuniones;30,595;LED;11623,244
sala_reuniones;30,616;LED;19578,566
sala_reuniones;30,653;LED;12936,505
sala_reuniones;30,707;LED;15827,46
sala_reuniones;30,775;LED;11303,901
sala_reuniones;30,83;LED;17148,568
sala_reuniones;30,887;LED;17332,789
sala_reuniones;30,895;LED;22657,579
sala_reuniones;30,915;LED;8193,216
sala_reuniones;30,922;LED;15769,399
sala_reuniones;30,953;LED;10877,841
sala_reuniones;31,023;LED;14905,807
sala_reuniones;31,042;LED;8658,17
sala_reuniones;31,229;LED;19231,895
sala_reuniones;31,242;LED;14493,644
sala_reuniones;31,267;LED;9879,056
sala_reuniones;31,307;LED;16290,509
sala_reuniones;31,414;LED;14669,235
sala_reuniones;31,482;LED;18342,016
sala_reuniones;31,508;LED;16111,676
sala_reuniones;31,517;LED;10575,112
sala_reuniones;31,554;LED;15732,531
sala_reuniones;31,58;LED;17799,788
sala_reuniones;31,617;LED;15205,264
sala_reuniones;31,625;LED;9052,791
sala_reuniones;31,626;LED;17485,024
sala_reuniones;31,686;LED;12320,113
sala_reuniones;31,703;LED;16376,54
sala_reuniones;31,709;LED;10358,397
sala_reuniones;31,731;LED;17111,47
sala_reuniones;31,767;LED;14801,147
sala_reuniones;31,79;LED;18472,648
sala_reuniones;31,813;LED;13562,115
sala_reuniones;31,839;LED;13941,041
sala_reuniones;31,921;LED;11539,852
sala_reuniones;32,177;LED;14927,823
sala_reuniones;32,186;LED;11554,119
sala_reuniones;32,27;LED;24603,987
sala_reuniones;32,38;LED;11353,629
sala_reuniones;32,403;LED;13466,165
sala_reuniones;32,41;LED;11306,263
sala_reuniones;32,43;LED;21017,377
sala_reuniones;32,492;LED;15957,747
sala_reuniones;32,507;LED;19992,809
sala_reuniones;32,548;LED;14274,262
sala_reuniones;32,63;LED;21289,647
sala_reuniones;32,663;LED;13301,511
sala_reuniones;32,79;LED;15809,196
sala_reuniones;32,802;LED;12310,511
sala_reuniones;32,854;LED;15260,927
sala_reuniones;32,885;LED;13364,45
sala_reuniones;32,943;LED;18867,607
sala_reuniones;32,969;LED;16127,897
sala_reuniones;33,071;LED;16422,159
sala_reuniones;33,079;LED;15248,729
sala_reuniones;33,162;LED;15505,087
sala_reuniones;33,191;LED;14158,903
sala_reuniones;33,196;LED;17044,329
sala_reuniones;33,255;LED;14829,52
sala_reuniones;33,292;LED;20754,705
sala_reuniones;33,309;LED;14600,268
sala_reuniones;33,345;LED;19635,703
sala_reuniones;33,357;LED;14814,453
sala_reuniones;33,378;LED;14667,781
sala_reuniones;33,381;LED;13369,383
sala_reuniones;33,387;LED;11916,218
sala_reuniones;33,415;LED;16627,841
sala_reuniones;33,438;LED;22897,69
sala_reuniones;33,594;LED;15148,285
sala_reuniones;33,709;LED;12839,91
sala_reuniones;33,716;LED;13817,25
sala_reuniones;33,737;LED;17518,507
sala_reuniones;33,775;LED;19788,642
sala_reuniones;33,83;LED;15338,634
sala_reuniones;33,841;LED;14090,046
sala_reuniones;34,027;LED;17467,778
sala_reuniones;34,029;LED;21121,556
sala_reuniones;34,104;LED;16702,158
sala_reuniones;34,146;LED;17682,44
sala_reuniones;34,152;LED;12317,181
sala_reuniones;34,166;LED;17299,132
sala_reuniones;34,202;LED;15974,018
sala_reuniones;34,287;LED;10337,578
sala_reuniones;34,317;LED;14993,485
sala_reuniones;34,318;LED;24001,049
sala_reuniones;34,386;LED;17083,742
sala_reuniones;34,394;LED;14215,552
sala_reuniones;34,533;LED;22462,622
sala_reuniones;34,585;LED;13219,773
sala_reuniones;34,599;LED;9558,64
sala_reuniones;34,615;LED;12450,574
sala_reuniones;34,622;LED;22777,167
sala_reuniones;34,63;LED;13586,797
sala_reuniones;34,64;LED;14970,903
sala_reuniones;34,647;LED;10648,032
sala_reuniones;34,669;LED;13947,335
sala_reuniones;34,704;LED;15117,639
sala_reuniones;34,723;LED;20497,839
sala_reuniones;34,733;LED;16514,835
sala_reuniones;34,771;LED;12187,597
sala_reuniones;34,782;LED;11948,287
sala_reuniones;34,812;LED;11237,208
sala_reuniones;34,814;LED;18761,245
sala_reuniones;34,859;LED;18049,868
sala_reuniones;34,893;LED;12059,988
sala_reuniones;34,918;LED;18847,737
sala_reuniones;34,92;LED;17126,258
sala_reuniones;34,922;LED;17064,629
sala_reuniones;34,957;LED;18042,192
sala_reuniones;34,986;LED;15320,59
sala_reuniones;35,034;LED;17900,768
sala_reuniones;35,059;LED;16971,5
sala_reuniones;35,067;LED;13092,41
sala_reuniones;35,158;LED;12197,556
sala_reuniones;35,181;LED;11796,269
sala_reuniones;35,266;LED;21689,137
sala_reuniones;35,308;LED;21645,502
sala_reuniones;35,312;LED;22064,967
sala_reuniones;35,324;LED;14251,877
sala_reuniones;35,325;LED;13067,614
sala_reuniones;35,398;LED;20703,962
sala_reuniones;35,431;LED;10885,373
sala_reuniones;35,68;LED;18129,172
sala_reuniones;35,706;LED;15183,877
sala_reuniones;35,737;LED;21017,848
sala_reuniones;35,838;LED;17374,051
sala_reuniones;36;LED;25627,17
sala_reuniones;36,041;LED;16899,059
sala_reuniones;36,121;LED;16464,939
sala_reuniones;36,194;LED;20558,324
sala_reuniones;36,312;LED;11893,095
sala_reuniones;36,352;LED;12263,827
sala_reuniones;36,374;LED;19855,7
sala_reuniones;36,422;LED;20360,911
sala_reuniones;36,554;LED;13071,397
sala_reuniones;36,562;LED;18486,08
sala_reuniones;36,568;LED;19740,163
sala_reuniones;36,571;LED;21184,368
sala_reuniones;36,582;LED;17400,845
sala_reuniones;36,611;LED;14387,254
sala_reuniones;36,716;LED;12140,539
sala_reuniones;36,754;LED;13616,433
sala_reuniones;36,77;LED;13088,018
sala_reuniones;36,812;LED;15357,085
sala_reuniones;36,876;LED;10382,494
sala_reuniones;36,946;LED;13689,093
sala_reuniones;36,966;LED;14317,447
sala_reuniones;37,009;LED;14771,177
sala_reuniones;37,02;LED;22253,343
sala_reuniones;37,065;LED;24347,51
sala_reuniones;37,137;LED;17169,105
sala_reuniones;37,181;LED;20425,654
sala_reuniones;37,195;LED;12647,617
sala_reuniones;37,201;LED;12130,5
sala_reuniones;37,277;LED;21726,68
sala_reuniones;37,281;LED;20321,677
sala_reuniones;37,34;LED;24105,27
sala_reuniones;37,363;LED;20625,313
sala_reuniones;37,369;LED;12725,794
sala_reuniones;37,393;LED;14220,187
sala_reuniones;37,397;LED;13392,249
sala_reuniones;37,417;LED;20966,999
sala_reuniones;37,473;LED;23724,127
sala_reuniones;37,569;LED;16367,644
sala_reuniones;37,707;LED;13268,95
sala_reuniones;37,752;LED;10179,697
sala_reuniones;37,796;LED;16238,58
sala_reuniones;37,837;LED;25700,664
sala_reuniones;37,907;LED;23172,041
sala_reuniones;38,007;LED;21236,51
sala_reuniones;38,247;LED;17662,496
sala_reuniones;38,313;LED;15811,378
sala_reuniones;38,319;LED;15863,003
sala_reuniones;38,323;LED;15178,908
sala_reuniones;38,392;LED;17984,954
sala_reuniones;38,419;LED;13400,76
sala_reuniones;38,43;LED;16887,576
sala_reuniones;38,489;LED;22034,191
sala_reuniones;38,497;LED;15684,952
sala_reuniones;38,518;LED;24833,16
sala_reuniones;38,52;LED;20920,905
sala_reuniones;38,545;LED;12952,714
sala_reuniones;38,562;LED;14135,663
sala_reuniones;38,747;LED;14110,461
sala_reuniones;38,761;LED;21051,262
sala_reuniones;38,828;LED;20686,541
sala_reuniones;38,829;LED;13553,518
sala_reuniones;39,056;LED;14252,781
sala_reuniones;39,071;LED;26462,987
sala_reuniones;39,085;LED;17436,181
sala_reuniones;39,119;LED;16486,056
sala_reuniones;39,184;LED;15544,911
sala_reuniones;39,184;LED;20675,564
sala_reuniones;39,205;LED;15837,345
sala_reuniones;39,214;LED;19600,979
sala_reuniones;39,223;LED;16220,164
sala_reuniones;39,27;LED;13726,757
sala_reuniones;39,282;LED;25420,128
sala_reuniones;39,299;LED;28058,625
sala_reuniones;39,3;LED;17236,279
sala_reuniones;39,352;LED;16973,848
sala_reuniones;39,38;LED;19876,51
sala_reuniones;39,385;LED;24859,132
sala_reuniones;39,452;LED;22449,869
sala_reuniones;39,46;LED;14232,63
sala_reuniones;39,578;LED;13376,927
sala_reuniones;39,596;LED;24231,353
sala_reuniones;39,783;LED;22610,039
sala_reuniones;39,812;LED;21228,342
sala_reuniones;39,843;LED;18992,192
sala_reuniones;39,94;LED;19931,133
sala_reuniones;39,998;LED;28199,893
sala_reuniones;40,361;LED;13900,619
sala_reuniones;40,363;LED;24086,601
sala_reuniones;40,381;LED;16271,213
sala_reuniones;40,392;LED;23575,927
sala_reuniones;40,482;LED;20032,771
sala_reuniones;40,515;LED;14213,695
sala_reuniones;40,636;LED;17597,301
sala_reuniones;40,666;LED;15023,076
sala_reuniones;40,691;LED;23227,983
sala_reuniones;40,703;LED;18548,247
sala_reuniones;40,756;LED;24289,97
sala_reuniones;40,842;LED;14831,157
sala_reuniones;40,857;LED;16637,334
sala_reuniones;40,887;LED;15080,193
sala_reuniones;41,01;LED;13818,151
sala_reuniones;41,011;LED;19972,625
sala_reuniones;41,037;LED;22906,894
sala_reuniones;41,04;LED;15280,591
sala_reuniones;41,148;LED;26754,311
sala_reuniones;41,19;LED;24728,495
